 -1.5005E+01  1.0677E-03
 -1.4980E+01  1.0733E-03
 -1.4955E+01  1.0790E-03
 -1.4930E+01  1.0847E-03
 -1.4905E+01  1.0905E-03
 -1.4880E+01  1.0963E-03
 -1.4855E+01  1.1021E-03
 -1.4830E+01  1.1080E-03
 -1.4805E+01  1.1139E-03
 -1.4780E+01  1.1198E-03
 -1.4755E+01  1.1258E-03
 -1.4730E+01  1.1318E-03
 -1.4705E+01  1.1377E-03
 -1.4680E+01  1.1437E-03
 -1.4655E+01  1.1498E-03
 -1.4630E+01  1.1558E-03
 -1.4605E+01  1.1619E-03
 -1.4580E+01  1.1680E-03
 -1.4555E+01  1.1741E-03
 -1.4530E+01  1.1803E-03
 -1.4505E+01  1.1866E-03
 -1.4480E+01  1.1929E-03
 -1.4455E+01  1.1993E-03
 -1.4430E+01  1.2058E-03
 -1.4405E+01  1.2123E-03
 -1.4380E+01  1.2190E-03
 -1.4355E+01  1.2258E-03
 -1.4330E+01  1.2328E-03
 -1.4305E+01  1.2398E-03
 -1.4280E+01  1.2470E-03
 -1.4255E+01  1.2544E-03
 -1.4230E+01  1.2619E-03
 -1.4205E+01  1.2696E-03
 -1.4180E+01  1.2774E-03
 -1.4155E+01  1.2854E-03
 -1.4130E+01  1.2935E-03
 -1.4105E+01  1.3018E-03
 -1.4080E+01  1.3103E-03
 -1.4055E+01  1.3189E-03
 -1.4030E+01  1.3276E-03
 -1.4005E+01  1.3365E-03
 -1.3980E+01  1.3456E-03
 -1.3955E+01  1.3547E-03
 -1.3930E+01  1.3639E-03
 -1.3905E+01  1.3733E-03
 -1.3880E+01  1.3827E-03
 -1.3855E+01  1.3922E-03
 -1.3830E+01  1.4018E-03
 -1.3805E+01  1.4114E-03
 -1.3780E+01  1.4210E-03
 -1.3755E+01  1.4307E-03
 -1.3730E+01  1.4404E-03
 -1.3705E+01  1.4501E-03
 -1.3680E+01  1.4598E-03
 -1.3655E+01  1.4694E-03
 -1.3630E+01  1.4791E-03
 -1.3605E+01  1.4887E-03
 -1.3580E+01  1.4983E-03
 -1.3555E+01  1.5079E-03
 -1.3530E+01  1.5174E-03
 -1.3505E+01  1.5270E-03
 -1.3479E+01  1.5364E-03
 -1.3454E+01  1.5459E-03
 -1.3429E+01  1.5554E-03
 -1.3404E+01  1.5649E-03
 -1.3379E+01  1.5743E-03
 -1.3354E+01  1.5838E-03
 -1.3329E+01  1.5933E-03
 -1.3304E+01  1.6029E-03
 -1.3279E+01  1.6125E-03
 -1.3254E+01  1.6221E-03
 -1.3229E+01  1.6319E-03
 -1.3204E+01  1.6417E-03
 -1.3179E+01  1.6516E-03
 -1.3154E+01  1.6617E-03
 -1.3129E+01  1.6718E-03
 -1.3104E+01  1.6821E-03
 -1.3079E+01  1.6925E-03
 -1.3054E+01  1.7030E-03
 -1.3029E+01  1.7137E-03
 -1.3004E+01  1.7245E-03
 -1.2979E+01  1.7355E-03
 -1.2954E+01  1.7466E-03
 -1.2929E+01  1.7578E-03
 -1.2904E+01  1.7691E-03
 -1.2879E+01  1.7805E-03
 -1.2854E+01  1.7921E-03
 -1.2829E+01  1.8037E-03
 -1.2804E+01  1.8154E-03
 -1.2779E+01  1.8271E-03
 -1.2754E+01  1.8389E-03
 -1.2729E+01  1.8507E-03
 -1.2704E+01  1.8624E-03
 -1.2679E+01  1.8742E-03
 -1.2654E+01  1.8859E-03
 -1.2629E+01  1.8976E-03
 -1.2604E+01  1.9092E-03
 -1.2579E+01  1.9207E-03
 -1.2554E+01  1.9321E-03
 -1.2529E+01  1.9434E-03
 -1.2504E+01  1.9546E-03
 -1.2479E+01  1.9656E-03
 -1.2454E+01  1.9765E-03
 -1.2429E+01  1.9872E-03
 -1.2404E+01  1.9978E-03
 -1.2379E+01  2.0083E-03
 -1.2354E+01  2.0186E-03
 -1.2329E+01  2.0288E-03
 -1.2304E+01  2.0389E-03
 -1.2279E+01  2.0489E-03
 -1.2254E+01  2.0588E-03
 -1.2229E+01  2.0686E-03
 -1.2204E+01  2.0785E-03
 -1.2179E+01  2.0882E-03
 -1.2154E+01  2.0980E-03
 -1.2129E+01  2.1079E-03
 -1.2104E+01  2.1177E-03
 -1.2079E+01  2.1277E-03
 -1.2054E+01  2.1377E-03
 -1.2029E+01  2.1479E-03
 -1.2004E+01  2.1582E-03
 -1.1979E+01  2.1687E-03
 -1.1954E+01  2.1793E-03
 -1.1929E+01  2.1902E-03
 -1.1904E+01  2.2012E-03
 -1.1879E+01  2.2124E-03
 -1.1854E+01  2.2238E-03
 -1.1829E+01  2.2354E-03
 -1.1804E+01  2.2472E-03
 -1.1779E+01  2.2592E-03
 -1.1754E+01  2.2713E-03
 -1.1729E+01  2.2836E-03
 -1.1704E+01  2.2961E-03
 -1.1679E+01  2.3086E-03
 -1.1654E+01  2.3213E-03
 -1.1629E+01  2.3340E-03
 -1.1604E+01  2.3467E-03
 -1.1579E+01  2.3594E-03
 -1.1554E+01  2.3721E-03
 -1.1529E+01  2.3847E-03
 -1.1504E+01  2.3973E-03
 -1.1479E+01  2.4097E-03
 -1.1454E+01  2.4220E-03
 -1.1429E+01  2.4342E-03
 -1.1404E+01  2.4461E-03
 -1.1379E+01  2.4579E-03
 -1.1354E+01  2.4695E-03
 -1.1329E+01  2.4808E-03
 -1.1304E+01  2.4920E-03
 -1.1279E+01  2.5029E-03
 -1.1254E+01  2.5136E-03
 -1.1229E+01  2.5242E-03
 -1.1204E+01  2.5346E-03
 -1.1179E+01  2.5448E-03
 -1.1154E+01  2.5550E-03
 -1.1129E+01  2.5651E-03
 -1.1104E+01  2.5751E-03
 -1.1079E+01  2.5852E-03
 -1.1054E+01  2.5953E-03
 -1.1029E+01  2.6054E-03
 -1.1004E+01  2.6158E-03
 -1.0979E+01  2.6263E-03
 -1.0954E+01  2.6370E-03
 -1.0929E+01  2.6479E-03
 -1.0904E+01  2.6592E-03
 -1.0879E+01  2.6708E-03
 -1.0854E+01  2.6828E-03
 -1.0829E+01  2.6951E-03
 -1.0804E+01  2.7078E-03
 -1.0779E+01  2.7210E-03
 -1.0754E+01  2.7345E-03
 -1.0729E+01  2.7485E-03
 -1.0704E+01  2.7629E-03
 -1.0679E+01  2.7777E-03
 -1.0654E+01  2.7929E-03
 -1.0629E+01  2.8084E-03
 -1.0604E+01  2.8242E-03
 -1.0579E+01  2.8403E-03
 -1.0554E+01  2.8567E-03
 -1.0529E+01  2.8732E-03
 -1.0504E+01  2.8898E-03
 -1.0478E+01  2.9066E-03
 -1.0453E+01  2.9234E-03
 -1.0428E+01  2.9401E-03
 -1.0403E+01  2.9568E-03
 -1.0378E+01  2.9734E-03
 -1.0353E+01  2.9898E-03
