-1.7  0.0103
-1.7012 0.0108
-1.7024 0.0112
-1.7036 0.0117
-1.7048 0.0123
-1.706  0.0128
-1.7072 0.0134
-1.7084 0.014
-1.7096 0.0146
-1.7108 0.0152
-1.712  0.0159
-1.7132 0.0166
-1.7144 0.0173
-1.7156 0.0181
-1.7168 0.0188
-1.718  0.0196
-1.7192 0.0205
-1.7204 0.0214
-1.7216 0.0223
-1.7228 0.0232
-1.724  0.0242
-1.7252 0.0252
-1.7264 0.0262
-1.7276 0.0273
-1.7288 0.0284
-1.73 0.0296
-1.7312 0.0308
-1.7324 0.032
-1.7336 0.0333
-1.7348 0.0347
-1.736  0.036
-1.7372 0.0375
-1.7384 0.039
-1.7396 0.0405
-1.7408 0.0421
-1.742  0.0437
-1.7432 0.0454
-1.7444 0.0472
-1.7456 0.049
-1.7468 0.0509
-1.748  0.0528
-1.7492 0.0548
-1.7504 0.0569
-1.7516 0.059
-1.7528 0.0612
-1.754  0.0635
-1.7552 0.0659
-1.7564 0.0683
-1.7576 0.0708
-1.7588 0.0734
-1.76 0.076
-1.7612 0.0788
-1.7624 0.0816
-1.7636 0.0845
-1.7648 0.0875
-1.766  0.0906
-1.7672 0.0938
-1.7684 0.0971
-1.7696 0.1005
-1.7708 0.104
-1.772  0.1075
-1.7732 0.1112
-1.7744 0.115
-1.7756 0.1189
-1.7768 0.1229
-1.778  0.127
-1.7792 0.1313
-1.7804 0.1356
-1.7816 0.1401
-1.7828 0.1447
-1.784  0.1494
-1.7852 0.1543
-1.7864 0.1592
-1.7876 0.1643
-1.7888 0.1696
-1.79 0.175
-1.7912 0.1805
-1.7924 0.1861
-1.7936 0.1919
-1.7948 0.1979
-1.796  0.204
-1.7972 0.2102
-1.7984 0.2166
-1.7996 0.2231
-1.8008 0.2298
-1.802  0.2367
-1.8032 0.2437
-1.8044 0.2509
-1.8056 0.2583
-1.8068 0.2658
-1.808  0.2735
-1.8092 0.2813
-1.8104 0.2894
-1.8116 0.2976
-1.8128 0.306
-1.814  0.3146
-1.8152 0.3233
-1.8164 0.3323
-1.8176 0.3414
-1.8188 0.3507
-1.82 0.3602
-1.8212 0.37
-1.8224 0.3798
-1.8236 0.3899
-1.8248 0.4002
-1.826  0.4107
-1.8272 0.4214
-1.8284 0.4323
-1.8296 0.4434
-1.8308 0.4547
-1.832  0.4662
-1.8332 0.4779
-1.8344 0.4898
-1.8356 0.5019
-1.8368 0.5142
-1.838  0.5268
-1.8392 0.5395
-1.8404 0.5525
